device,registry_key,short_description,categories,tags,action_count,atom_actions,action_titles,function_count,info_txt
serial_connection,serial_connection,Serial connection adapter,generic,,6,auto-close_connection|auto-connection_listener|auto-is_connection_open|auto-open_connection|auto-receive|auto-transmit,close_connection|connection_listener|is_connection_open|open_connection|receive|transmit,27,Uni-Lab-OS/community_drivers/serial_connection/info.txt
serial_controller,serial_controller,Serial Controller是由Open Standard生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),3,auto-run|auto-run_threaded|auto-update,run|run_threaded|update,4,Uni-Lab-OS/community_drivers/serial_controller/info.txt
serial_data_interface,serial_data_interface,Class which implements the data interface,devices|device,,2,auto-availableBytes|auto-readBytes,availableBytes|readBytes,19,Uni-Lab-OS/community_drivers/serial_data_interface/info.txt
serial_device,serial_device,Serial Device是由Open Standard生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),12,auto-clearBuffer|auto-close|auto-getBaudrate|auto-getPort|auto-hasDataToRead|auto-normalizePortName|auto-open|auto-read|auto-readAll|auto-readUntil|auto-readline|auto-write,clearBuffer|close|getBaudrate|getPort|hasDataToRead|normalizePortName|open|read|readAll|readUntil|readline|write,15,Uni-Lab-OS/community_drivers/serial_device/info.txt
serial_driver,serial_driver,Serial Driver是由Open Standard生产的实验执行&合成设备，主要功能包括初始化、打开。,实验执行&合成设备,实验执行&合成设备(experimental_step),5,auto-finalize|auto-initialize|auto-is_open|auto-raw_recv|auto-raw_send,finalize|initialize|is_open|raw_recv|raw_send,7,Uni-Lab-OS/community_drivers/serial_driver/info.txt
serial_interface,serial_interface,Abstract base class from which the data and command interfaces are derived,generic,,7,auto-close|auto-connect|auto-getDebugString|auto-getLastCommandWithAnswer|auto-isConnected|auto-write|auto-writeLog,close|connect|getDebugString|getLastCommandWithAnswer|isConnected|write|writeLog,19,Uni-Lab-OS/community_drivers/serial_interface/info.txt
serial_line_reader,serial_line_reader,Serial Line Reader是由Open Standard生产的实验执行&合成设备，主要功能包括停止、写入数据、启动、读取数据、运行。,实验执行&合成设备,实验执行&合成设备(experimental_step),5,auto-clear|auto-run|auto-run_threaded|auto-shutdown|auto-update,clear|run|run_threaded|shutdown|update,20,Uni-Lab-OS/community_drivers/serial_line_reader/info.txt
serial_port,serial_port,Serial Port是由Open Standard生产的实验执行&合成设备，主要功能包括停止、写入数据、启动、读取数据、运行。,实验执行&合成设备,实验执行&合成设备(experimental_step),10,auto-buffered|auto-clear|auto-read|auto-readBytes|auto-readln|auto-start|auto-stop|auto-write|auto-writeBytes|auto-writeln,buffered|clear|read|readBytes|readln|start|stop|write|writeBytes|writeln,20,Uni-Lab-OS/community_drivers/serial_port/info.txt
serial_to_i2_c,serial_to_i2_c,Serial TO I2 C是由Open Standard生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),5,auto-check_i2c_connection|auto-i2c_address|auto-query_i2c|auto-read_register|auto-write_register,check_i2c_connection|i2c_address|query_i2c|read_register|write_register,7,Uni-Lab-OS/community_drivers/serial_to_i2_c/info.txt
serial_visa_driver,serial_visa_driver,Serial Visa Driver是由National Instruments (VISA)生产的实验执行&合成设备，主要功能包括初始化、打开。,实验执行&合成设备,实验执行&合成设备(experimental_step),5,auto-finalize|auto-initialize|auto-is_open|auto-raw_recv|auto-raw_send,finalize|initialize|is_open|raw_recv|raw_send,11,Uni-Lab-OS/community_drivers/serial_visa_driver/info.txt
servo_blaster,servo_blaster,Servo Blaster是由Servo Blaster (Open Source)生产的专业实验设备。,机械臂,机械臂(device_template_tag),3,auto-run|auto-set_pulse|auto-shutdown,run|set_pulse|shutdown,82,Uni-Lab-OS/community_drivers/servo_blaster/info.txt
servo_fiber_shaker,servo_fiber_shaker,"Fiber shaker using a brushless DC motor, requiring 50 Hz PWM (e",generic,,2,auto-TurnOff|auto-TurnOn,TurnOff|TurnOn,30,Uni-Lab-OS/community_drivers/servo_fiber_shaker/info.txt
sftp_wrapper,sftp_wrapper,Newport Corporation Sftp Wrapper 自动化设备是由Newport Corporation (MKS)生产的物流/机械，主要功能包括关闭、数据保存、设备连接。,物流/机械,物流/机械(experimental_step),7,auto-connect|auto-cwd|auto-delete|auto-getlines|auto-list|auto-put|auto-save,connect|cwd|delete|getlines|list|put|save,20,Uni-Lab-OS/community_drivers/sftp_wrapper/info.txt
shaker,shaker,Laboratory Orbital Shaker 恒温摇床是一款恒温摇床，主要功能包括停止。,恒温摇床,恒温摇床(device_template_tag),5,auto-lock_plate|auto-serialize|auto-shake|auto-stop_shaking|auto-unlock_plate,lock_plate|serialize|shake|stop_shaking|unlock_plate,6,Uni-Lab-OS/community_drivers/shaker/info.txt
shaker_chatterbox_backend,shaker_chatterbox_backend,Automated Shaker System 透射电镜是一款透射电子显微镜，主要功能包括停止、设置。,透射电子显微镜,透射电子显微镜(device_template_tag),5,auto-lock_plate|auto-shake|auto-stop_shaking|auto-supports_locking|auto-unlock_plate,lock_plate|shake|stop_shaking|supports_locking|unlock_plate,8,Uni-Lab-OS/community_drivers/shaker_chatterbox_backend/info.txt
shared_serial,shared_serial,Shared Serial是由Open Standard生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),5,auto-lock|auto-read_until|auto-readline|auto-readlines|auto-write,lock|read_until|readline|readlines|write,14,Uni-Lab-OS/community_drivers/shared_serial/info.txt
shf_scope,shf_scope,SHF 宽带放大器是由凌云光技术股份有限公司生产的专业实验设备。,表征设备,表征设备(experimental_step),22,auto-available_aux_trigger_inputs|auto-available_inputs|auto-available_trigger_inputs|auto-compile_sequencer_program|auto-configure|auto-configure_channel|auto-configure_result_logger|auto-configure_sequencer_triggering|auto-enable_sequencer|auto-factory_reset|auto-get_qudits_results|auto-load_sequencer_program|auto-max_qubits_per_channel|auto-read|auto-read_from_waveform_memory|auto-read_integration_weights|auto-run|auto-start_continuous_sw_trigger|auto-stop|auto-wait_done|auto-write_integration_weights|auto-write_to_waveform_memory,available_aux_trigger_inputs|available_inputs|available_trigger_inputs|compile_sequencer_program|configure|configure_channel|configure_result_logger|configure_sequencer_triggering|enable_sequencer|factory_reset|get_qudits_results|load_sequencer_program|max_qubits_per_channel|read|read_from_waveform_memory|read_integration_weights|run|start_continuous_sw_trigger|stop|wait_done|write_integration_weights|write_to_waveform_memory,41,Uni-Lab-OS/community_drivers/shf_scope/info.txt
shfqa,shfqa,Zurich Instruments SHFQA Quantum Analyzer是由Zurich Instruments生产的表征设备，主要功能包括停止、初始化、加载、参数配置、启动、复位。,表征设备,表征设备(experimental_step),43,auto-acquisition|auto-acquisition_arm|auto-acquisition_finalize|auto-acquisition_get|auto-acquisition_initialize|auto-acquisition_poll|auto-active_channels|auto-active_slots|auto-assure_ext_clock|auto-awg_sequence_acquisition|auto-awg_sequence_acquisition_and_DIO_RED_test|auto-awg_sequence_acquisition_and_DIO_triggered_pulse|auto-awg_sequence_acquisition_and_pulse|auto-awg_sequence_acquisition_and_pulse_SSB|auto-awg_sequence_test_pattern|auto-calibrate_dio_protocol|auto-clock_freq|auto-configure_awg_from_string|auto-configure_spectroscopy|auto-download_crosstalk_matrix|auto-load_default_settings|auto-output_dio_calibration_data|auto-plot_dio_snapshot|auto-prepare_DSB_weight_and_rotation|auto-prepare_SSB_weight_and_rotation|auto-print_correlation_overview|auto-print_crosstalk_overview|auto-print_deskew_overview|auto-print_integration_overview|auto-print_overview|auto-print_rotations_overview|auto-print_thresholds_overview|auto-print_user_regs_overview|auto-push_to_device|auto-reset_acquisition_params|auto-reset_correlation_params|auto-reset_crosstalk_matrix|auto-reset_rotation_params|auto-reset_user_registers|auto-snapshot_base|auto-spec_mode_on|auto-upload_crosstalk_matrix|auto-validate_config,acquisition|acquisition_arm|acquisition_finalize|acquisition_get|acquisition_initialize|acquisition_poll|active_channels|active_slots|assure_ext_clock|awg_sequence_acquisition|awg_sequence_acquisition_and_DIO_RED_test|awg_sequence_acquisition_and_DIO_triggered_pulse|awg_sequence_acquisition_and_pulse|awg_sequence_acquisition_and_pulse_SSB|awg_sequence_test_pattern|calibrate_dio_protocol|clock_freq|configure_awg_from_string|configure_spectroscopy|download_crosstalk_matrix|load_default_settings|output_dio_calibration_data|plot_dio_snapshot|prepare_DSB_weight_and_rotation|prepare_SSB_weight_and_rotation|print_correlation_overview|print_crosstalk_overview|print_deskew_overview|print_integration_overview|print_overview|print_rotations_overview|print_thresholds_overview|print_user_regs_overview|push_to_device|reset_acquisition_params|reset_correlation_params|reset_crosstalk_matrix|reset_rotation_params|reset_user_registers|snapshot_base|spec_mode_on|upload_crosstalk_matrix|validate_config,91,Uni-Lab-OS/community_drivers/shfqa/info.txt
shfqc,shfqc,Zurich Instruments SHFQC Qubit Controller 仪器是由Zurich Instruments生产的专业实验设备。,表征设备,表征设备(experimental_step),30,auto-available_aux_trigger_inputs|auto-available_inputs|auto-available_marker_outputs|auto-available_trigger_inputs|auto-available_trigger_slopes|auto-awg_modulation_freq|auto-check_status|auto-compile_sequencer_program|auto-configure|auto-configure_channel|auto-configure_marker_and_trigger|auto-configure_pulse_modulation|auto-configure_result_logger|auto-configure_sequencer_triggering|auto-configure_sine_generation|auto-enable_sequencer|auto-factory_reset|auto-get_qudits_results|auto-load_from_device|auto-load_sequencer_program|auto-load_validation_schema|auto-max_qubits_per_channel|auto-read|auto-read_from_waveform_memory|auto-read_integration_weights|auto-start_continuous_sw_trigger|auto-upload_to_device|auto-wait_done|auto-write_integration_weights|auto-write_to_waveform_memory,available_aux_trigger_inputs|available_inputs|available_marker_outputs|available_trigger_inputs|available_trigger_slopes|awg_modulation_freq|check_status|compile_sequencer_program|configure|configure_channel|configure_marker_and_trigger|configure_pulse_modulation|configure_result_logger|configure_sequencer_triggering|configure_sine_generation|enable_sequencer|factory_reset|get_qudits_results|load_from_device|load_sequencer_program|load_validation_schema|max_qubits_per_channel|read|read_from_waveform_memory|read_integration_weights|start_continuous_sw_trigger|upload_to_device|wait_done|write_integration_weights|write_to_waveform_memory,63,Uni-Lab-OS/community_drivers/shfqc/info.txt
shfsg,shfsg,Zurich Instruments SHFSG Signal Generator 仪器 信号发生器是由Zurich Instruments生产的专业实验设备。,表征设备,表征设备(experimental_step),19,auto-available_marker_outputs|auto-available_trigger_inputs|auto-available_trigger_slopes|auto-awg_modulation_freq|auto-check_status|auto-compile_sequencer_program|auto-configure_channel|auto-configure_marker_and_trigger|auto-configure_pulse_modulation|auto-configure_sine_generation|auto-enable_sequencer|auto-factory_reset|auto-load_from_device|auto-load_sequencer_program|auto-load_validation_schema|auto-read_from_waveform_memory|auto-upload_to_device|auto-wait_done|auto-write_to_waveform_memory,available_marker_outputs|available_trigger_inputs|available_trigger_slopes|awg_modulation_freq|check_status|compile_sequencer_program|configure_channel|configure_marker_and_trigger|configure_pulse_modulation|configure_sine_generation|enable_sequencer|factory_reset|load_from_device|load_sequencer_program|load_validation_schema|read_from_waveform_memory|upload_to_device|wait_done|write_to_waveform_memory,24,Uni-Lab-OS/community_drivers/shfsg/info.txt
shutter,shutter,Optical Shutter Controller是一款表征设备，主要功能包括使能、关闭、打开、禁用、触发。,表征设备,表征设备(experimental_step),40,auto-add_device|auto-add_instruction|auto-apply_calibration|auto-clock_limit|auto-close|auto-constant|auto-customramp|auto-disable|auto-do_checks|auto-enable|auto-exp_ramp|auto-exp_ramp_t|auto-expand_timeseries|auto-generate_code|auto-get_all_outputs|auto-get_change_times|auto-get_ramp_times|auto-go_high|auto-go_low|auto-instruction_to_string|auto-make_timeseries|auto-offset_instructions_from_trigger|auto-open|auto-piecewise_accel_ramp|auto-pulse|auto-ramp|auto-repeat_pulse_sequence|auto-setamp|auto-setfreq|auto-setphase|auto-sine|auto-sine4_ramp|auto-sine4_reverse_ramp|auto-sine_ramp|auto-square_wave|auto-square_wave_levels|auto-static_value|auto-trigger|auto-trigger_delay|auto-wait_delay,add_device|add_instruction|apply_calibration|clock_limit|close|constant|customramp|disable|do_checks|enable|exp_ramp|exp_ramp_t|expand_timeseries|generate_code|get_all_outputs|get_change_times|get_ramp_times|go_high|go_low|instruction_to_string|make_timeseries|offset_instructions_from_trigger|open|piecewise_accel_ramp|pulse|ramp|repeat_pulse_sequence|setamp|setfreq|setphase|sine|sine4_ramp|sine4_reverse_ramp|sine_ramp|square_wave|square_wave_levels|static_value|trigger|trigger_delay|wait_delay,67,Uni-Lab-OS/community_drivers/shutter/info.txt
si_tcp,si_tcp,SI TCP是由Open Standard生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),6,auto-close|auto-init|auto-read|auto-reset|auto-reset_fifo|auto-write,close|init|read|reset|reset_fifo|write,15,Uni-Lab-OS/community_drivers/si_tcp/info.txt
si_uart,si_uart,SI Uart，支持init、write、read、close等功能。,实验执行&合成设备,实验执行&合成设备(experimental_step),4,auto-close|auto-init|auto-read|auto-write,close|init|read|write,6,Uni-Lab-OS/community_drivers/si_uart/info.txt
signal,signal,Signal是一款实验执行&合成设备，主要功能包括停止、启动、设备连接、读取数据。,实验执行&合成设备,实验执行&合成设备(experimental_step),3,auto-connect|auto-disconnect|auto-emit,connect|disconnect|emit,27,Uni-Lab-OS/community_drivers/signal/info.txt
siteclient,siteclient,Siteclient是由D-TACQ Solutions生产的专业实验设备。,实验执行&合成设备,实验执行&合成设备(experimental_step),6,auto-build_knobs|auto-get_knob|auto-help|auto-set_knob|auto-sr|auto-synchronized,build_knobs|get_knob|help|set_knob|sr|synchronized,24,Uni-Lab-OS/community_drivers/siteclient/info.txt
skeleton_camera,skeleton_camera,SkeletonCamera,camera,,50,auto-CamReady|auto-CheckCoordinates|auto-DisplayError|auto-ExpReady|auto-ExtractColor|auto-GenStartMetadata|auto-GetAcquisitionMode|auto-GetBWPicture|auto-GetBufferSize|auto-GetCCDHeight|auto-GetCCDTemp|auto-GetCCDTempSetPoint|auto-GetCCDWidth|auto-GetEMGain|auto-GetElectrTemp|auto-GetFPS|auto-GetHorizBin|auto-GetHorzBinValue|auto-GetIntegTime|auto-GetNoiseProperties|auto-GetNumImsBuffered|auto-GetNumberChannels|auto-GetPicHeight|auto-GetPicWidth|auto-GetROIX1|auto-GetROIX2|auto-GetROIY1|auto-GetROIY2|auto-GetSerialNumber|auto-GetStatus|auto-GetVertBin|auto-Init|auto-SetAcquisitionMode|auto-SetActive|auto-SetBaselineClamp|auto-SetBurst|auto-SetCCDTemp|auto-SetCOC|auto-SetEMGain|auto-SetHorizBin|auto-SetIntegTime|auto-SetROI|auto-SetROIIndex|auto-SetShutter|auto-SetVertBin|auto-Shutdown|auto-StartExposure|auto-StartLifePreview|auto-StopAq|auto-StopLifePreview,CamReady|CheckCoordinates|DisplayError|ExpReady|ExtractColor|GenStartMetadata|GetAcquisitionMode|GetBWPicture|GetBufferSize|GetCCDHeight|GetCCDTemp|GetCCDTempSetPoint|GetCCDWidth|GetEMGain|GetElectrTemp|GetFPS|GetHorizBin|GetHorzBinValue|GetIntegTime|GetNoiseProperties|GetNumImsBuffered|GetNumberChannels|GetPicHeight|GetPicWidth|GetROIX1|GetROIX2|GetROIY1|GetROIY2|GetSerialNumber|GetStatus|GetVertBin|Init|SetAcquisitionMode|SetActive|SetBaselineClamp|SetBurst|SetCCDTemp|SetCOC|SetEMGain|SetHorizBin|SetIntegTime|SetROI|SetROIIndex|SetShutter|SetVertBin|Shutdown|StartExposure|StartLifePreview|StopAq|StopLifePreview,53,Uni-Lab-OS/community_drivers/skeleton_camera/info.txt
